LID,VideoFile,Label,MLabeler,MLabelTime,ProjectID
3428,MC6_5__0008_vid__12152__1897__24156__555__815.mp4,m,Zack,3/5/19 12:00,MC6_5
3429,MC6_5__0008_vid__12190__1806__24179__693__640.mp4,m,Zack,3/5/19 12:00,MC6_5
3430,MC6_5__0008_vid__12193__757__24181__524__881.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,00:16.9,MC6_5
3431,MC6_5__0008_vid__12472__1551__24452__109__128.mp4,m,Zack,3/5/19 12:00,MC6_5
3432,MC6_5__0008_vid__12650__1513__24564__611__602.mp4,m,Zack,3/5/19 12:00,MC6_5
3433,MC6_5__0008_vid__12712__575__24603__820__331.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,58:30.6,MC6_5
3434,MC6_5__0008_vid__12721__2626__24617__384__633.mp4,m,Zack,3/5/19 12:00,MC6_5
3435,MC6_5__0008_vid__12766__590__24657__324__880.mp4,t,Zack,3/5/19 12:00,MC6_5
3436,MC6_5__0008_vid__13173__1695__24918__532__588.mp4,m,Zack,3/5/19 12:00,MC6_5
3437,MC6_5__0008_vid__13360__907__25149__193__970.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,03:45.1,MC6_5
3438,MC6_5__0008_vid__13426__519__25197__706__208.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,07:33.8,MC6_5
3439,MC6_5__0008_vid__13544__933__25331__783__100.mp4,t,Zack,3/5/19 12:00,MC6_5
3440,MC6_5__0008_vid__13579__775__25361__735__812.mp4,t,Zack,3/5/19 12:00,MC6_5
3441,MC6_5__0008_vid__13648__156__25514__503__1018.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,05:36.8,MC6_5
3442,MC6_5__0008_vid__13928__3298__26011__610__898.mp4,m,Zack,3/5/19 12:00,MC6_5
3443,MC6_5__0008_vid__13937__665__26015__283__1045.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,02:40.7,MC6_5
3444,MC6_5__0008_vid__14213__7709__26317__701__451.mp4,m,Zack,3/5/19 12:00,MC6_5
3445,MC6_5__0008_vid__14354__865__26479__594__832.mp4,t,Zack,3/5/19 12:00,MC6_5
3446,MC6_5__0008_vid__14510__315__26615__311__227.mp4,d,Zack,3/5/19 12:00,MC6_5
3447,MC6_5__0008_vid__14578__924__26703__572__892.mp4,m,Zack,3/5/19 12:00,MC6_5
3448,MC6_5__0008_vid__14624__243__26730__361__1012.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,59:26.7,MC6_5
3449,MC6_5__0008_vid__14893__1109__27061__393__728.mp4,m,Zack,3/5/19 12:00,MC6_5
3450,MC6_5__0008_vid__14990__1410__27231__486__129.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,03:54.5,MC6_5
3451,MC6_5__0008_vid__15219__664__27606__645__464.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,07:10.0,MC6_5
3452,MC6_5__0008_vid__15252__1234__27700__385__361.mp4,t,Zack,3/5/19 12:00,MC6_5
3453,MC6_5__0008_vid__15324__852__27859__409__500.mp4,d,Zack,3/5/19 12:00,MC6_5
3454,MC6_5__0008_vid__15504__1160__28120__173__627.mp4,m,Zack,3/5/19 12:00,MC6_5
3455,MC6_5__0008_vid__15506__2556__28122__157__851.mp4,m,Zack,3/5/19 12:00,MC6_5
3456,MC6_5__0008_vid__15594__591__28285__811__625.mp4,t,Zack,3/5/19 12:00,MC6_5
3457,MC6_5__0008_vid__15727__510__28530__462__1062.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,55:41.7,MC6_5
3458,MC6_5__0008_vid__15905__884__28791__146__113.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,04:05.3,MC6_5
3459,MC6_5__0008_vid__16018__1012__29105__633__351.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,08:50.4,MC6_5
3460,MC6_5__0008_vid__16101__666__29297__326__599.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,02:11.7,MC6_5
3461,MC6_5__0008_vid__16263__1538__29604__431__451.mp4,m,Zack,3/5/19 12:00,MC6_5
3462,MC6_5__0008_vid__16284__2837__29649__385__526.mp4,m,Zack,3/5/19 12:00,MC6_5
3463,MC6_5__0008_vid__16371__1965__29770__461__472.mp4,m,Zack,3/5/19 12:00,MC6_5
3464,MC6_5__0008_vid__16416__6088__29846__504__687.mp4,m,Zack,3/5/19 12:00,MC6_5
3465,MC6_5__0008_vid__16420__2322__29854__169__475.mp4,m,Zack,3/5/19 12:00,MC6_5
3466,MC6_5__0008_vid__16485__3338__30038__171__640.mp4,m,Zack,3/5/19 12:00,MC6_5
3467,MC6_5__0008_vid__16577__752__30217__388__188.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,56:40.3,MC6_5
3468,MC6_5__0008_vid__16613__2370__30295__126__715.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,58:54.7,MC6_5
3469,MC6_5__0008_vid__16649__1597__30371__179__202.mp4,m,Zack,3/5/19 12:00,MC6_5
3470,MC6_5__0008_vid__16752__801__30654__280__843.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,04:18.4,MC6_5
3471,MC6_5__0008_vid__16799__859__30705__667__143.mp4,t,Zack,3/5/19 12:00,MC6_5
3472,MC6_5__0008_vid__16903__658__30927__686__427.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,05:34.3,MC6_5
3473,MC6_5__0008_vid__16983__118__31060__165__1050.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,56:45.2,MC6_5
3474,MC6_5__0008_vid__17115__528__31308__722__636.mp4,d,Zack,3/5/19 12:00,MC6_5
3475,MC6_5__0008_vid__17202__1704__31486__599__496.mp4,m,Zack,3/5/19 12:00,MC6_5
3476,MC6_5__0008_vid__17252__585__31589__314__193.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,10:00.8,MC6_5
3477,MC6_5__0008_vid__17323__622__31803__257__673.mp4,d,Zack,3/5/19 12:00,MC6_5
3478,MC6_5__0008_vid__17349__675__31896__361__456.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,07:43.8,MC6_5
3479,MC6_5__0008_vid__17371__1132__31932__145__527.mp4,t,Zack,3/5/19 12:00,MC6_5
3480,MC6_5__0008_vid__17675__2036__32589__703__709.mp4,m,Zack,3/5/19 12:00,MC6_5
3481,MC6_5__0008_vid__17788__617__32931__745__350.mp4,m,Zack,3/5/19 12:00,MC6_5
3482,MC6_5__0008_vid__17854__848__33046__663__1018.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,08:40.2,MC6_5
3483,MC6_5__0008_vid__18046__1919__33334__357__511.mp4,m,Zack,3/5/19 12:00,MC6_5
3484,MC6_5__0008_vid__18416__5902__34273__563__564.mp4,m,Zack,3/5/19 12:00,MC6_5
3485,MC6_5__0008_vid__18773__502__35067__631__472.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,59:54.3,MC6_5
3486,MC6_5__0008_vid__18823__3707__35132__592__686.mp4,m,Zack,3/5/19 12:00,MC6_5
3487,MC6_5__0008_vid__18871__926__35257__486__379.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,53:02.7,MC6_5
3488,MC6_5__0008_vid__18922__989__35349__511__460.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,07:04.4,MC6_5
3489,MC6_5__0008_vid__19384__1336__36379__185__508.mp4,m,Zack,3/5/19 12:00,MC6_5
3490,MC6_5__0008_vid__19516__907__36645__100__380.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,02:46.9,MC6_5
3491,MC6_5__0008_vid__19553__935__36722__386__173.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,57:53.5,MC6_5
3492,MC6_5__0008_vid__19567__1438__36762__238__518.mp4,m,Zack,3/5/19 12:00,MC6_5
3493,MC6_5__0008_vid__19574__564__36770__515__431.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,09:48.0,MC6_5
3494,MC6_5__0008_vid__19972__1564__37712__289__292.mp4,m,Zack,3/5/19 12:00,MC6_5
3495,MC6_5__0008_vid__20091__167__38130__352__106.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,54:29.6,MC6_5
3496,MC6_5__0008_vid__20092__537__38134__323__148.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,03:03.7,MC6_5
3497,MC6_5__0008_vid__20101__1009__38151__162__293.mp4,t,Zack,3/5/19 12:00,MC6_5
3498,MC6_5__0008_vid__20151__618__38393__348__472.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,02:39.3,MC6_5
3499,MC6_5__0008_vid__20153__579__38398__179__426.mp4,m,Zack,3/5/19 12:00,MC6_5
3500,MC6_5__0008_vid__20217__3132__38470__593__576.mp4,m,Zack,3/5/19 12:00,MC6_5
3501,MC6_5__0008_vid__20223__1467__38474__441__375.mp4,m,Zack,3/5/19 12:00,MC6_5
3502,MC6_5__0008_vid__20278__634__38680__628__752.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,58:01.0,MC6_5
3503,MC6_5__0008_vid__20448__501__39069__346__687.mp4,t,Zack,3/5/19 12:00,MC6_5
3504,MC6_5__0008_vid__20522__676__39221__337__690.mp4,t,Zack,3/5/19 12:00,MC6_5
3505,MC6_5__0008_vid__20572__1261__39317__710__703.mp4,m,Zack,3/5/19 12:00,MC6_5
3506,MC6_5__0009_vid__175__1410__202__236__760.mp4,m,Zack,3/5/19 12:00,MC6_5
3507,MC6_5__0009_vid__194__1881__213__145__555.mp4,m,Zack,3/5/19 12:00,MC6_5
3508,MC6_5__0009_vid__235__1578__260__863__351.mp4,m,Zack,3/5/19 12:00,MC6_5
3509,MC6_5__0009_vid__258__761__301__698__410.mp4,m,Zack,3/5/19 12:00,MC6_5
3510,MC6_5__0009_vid__297__8972__342__333__828.mp4,m,Zack,3/5/19 12:00,MC6_5
3511,MC6_5__0009_vid__549__638__701__653__612.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,40:07.0,MC6_5
3512,MC6_5__0009_vid__643__1282__859__865__355.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,38:31.1,MC6_5
3513,MC6_5__0009_vid__876__1045__1247__780__903.mp4,t,Zack,3/5/19 12:00,MC6_5
3514,MC6_5__0009_vid__932__1593__1373__591__130.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,42:47.5,MC6_5
3515,MC6_5__0009_vid__958__578__1428__628__1012.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,39:30.5,MC6_5
3516,MC6_5__0009_vid__1052__564__1541__646__808.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,32:02.1,MC6_5
3517,MC6_5__0009_vid__1063__1746__1552__377__887.mp4,m,Zack,3/5/19 12:00,MC6_5
3518,MC6_5__0009_vid__1086__1103__1603__548__475.mp4,d,Zack,3/5/19 12:00,MC6_5
3519,MC6_5__0009_vid__1143__904__1742__843__448.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,42:06.6,MC6_5
3520,MC6_5__0009_vid__1216__942__1866__625__901.mp4,m,Zack,3/5/19 12:00,MC6_5
3521,MC6_5__0009_vid__1419__2124__2467__820__599.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,46:49.5,MC6_5
3522,MC6_5__0009_vid__1427__619__2474__756__772.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,40:49.5,MC6_5
3523,MC6_5__0009_vid__1535__2876__2848__302__540.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,41:53.9,MC6_5
3524,MC6_5__0009_vid__1559__3533__2926__715__544.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,34:16.3,MC6_5
3525,MC6_5__0009_vid__1753__731__3467__392__286.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,33:26.6,MC6_5
3526,MC6_5__0009_vid__1890__1478__3928__660__443.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,39:48.4,MC6_5
3527,MC6_5__0009_vid__1948__623__4068__305__213.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,40:34.5,MC6_5
3528,MC6_5__0009_vid__2214__1434__4761__374__296.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,42:22.9,MC6_5
3529,MC6_5__0009_vid__2365__1938__5158__652__511.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,39:58.2,MC6_5
3530,MC6_5__0009_vid__2368__917__5162__505__199.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,35:15.8,MC6_5
3531,MC6_5__0009_vid__2434__1550__5390__341__948.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,46:15.3,MC6_5
3532,MC6_5__0009_vid__2582__623__5816__826__702.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,42:15.0,MC6_5
3533,MC6_5__0009_vid__2650__1484__5989__718__594.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,39:18.8,MC6_5
3534,MC6_5__0009_vid__2754__851__6279__491__168.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,36:10.8,MC6_5
3535,MC6_5__0009_vid__2867__832__6505__547__226.mp4,d,Zack,3/5/19 12:00,MC6_5
3536,MC6_5__0009_vid__2869__1153__6511__487__200.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,39:36.0,MC6_5
3537,MC6_5__0009_vid__2872__2095__6521__485__437.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,43:17.0,MC6_5
3538,MC6_5__0009_vid__2892__126__6563__597__627.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,45:29.4,MC6_5
3539,MC6_5__0009_vid__3038__1213__6973__303__303.mp4,d,Zack,3/5/19 12:00,MC6_5
3540,MC6_5__0009_vid__3095__775__7130__485__184.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,42:18.5,MC6_5
3541,MC6_5__0009_vid__3215__2152__7568__711__341.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,33:43.8,MC6_5
3542,MC6_5__0009_vid__3284__834__7759__485__202.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,41:45.0,MC6_5
3543,MC6_5__0009_vid__3305__1914__7841__247__368.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,38:37.0,MC6_5
3544,MC6_5__0009_vid__3594__282__8772__282__180.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,44:39.4,MC6_5
3545,MC6_5__0009_vid__3646__1849__8913__484__181.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,36:46.3,MC6_5
3546,MC6_5__0009_vid__3656__2291__8935__661__953.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,38:38.8,MC6_5
3547,MC6_5__0009_vid__3921__501__9574__459__1038.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,44:34.3,MC6_5
3548,MC6_5__0009_vid__4119__1982__10056__271__325.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,43:12.9,MC6_5
3549,MC6_5__0009_vid__4127__1062__10069__236__180.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,46:03.2,MC6_5
3550,MC6_5__0009_vid__4170__1908__10166__487__157.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,46:07.4,MC6_5
3551,MC6_5__0009_vid__4261__1592__10314__384__538.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,41:28.9,MC6_5
3552,MC6_5__0009_vid__4401__1871__10671__411__500.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,41:39.6,MC6_5
3553,MC6_5__0009_vid__4556__1795__11215__353__302.mp4,b,zack-Lenovo-ideapad-Y700-15ISK,33:52.3,MC6_5
3554,MC6_5__0009_vid__4648__1959__11465__629__547.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,30:09.2,MC6_5
3555,MC6_5__0009_vid__4817__2324__11962__396__345.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,42:51.5,MC6_5
3556,MC6_5__0009_vid__4912__175__12219__720__1056.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,43:34.7,MC6_5
3557,MC6_5__0009_vid__4916__931__12224__410__296.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,45:24.7,MC6_5
3558,MC6_5__0009_vid__4952__449__12272__391__991.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,45:31.0,MC6_5
3559,MC6_5__0009_vid__4972__1909__12313__719__629.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,36:37.9,MC6_5
3560,MC6_5__0009_vid__5189__1798__12832__486__564.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,37:10.4,MC6_5
3561,MC6_5__0009_vid__5203__1458__12868__346__340.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,42:55.4,MC6_5
3562,MC6_5__0009_vid__5250__2574__13011__517__197.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,38:56.3,MC6_5
3563,MC6_5__0009_vid__5441__679__13503__312__826.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,40:02.8,MC6_5
3564,MC6_5__0009_vid__5451__2020__13522__620__832.mp4,m,Zack,3/5/19 12:00,MC6_5
3565,MC6_5__0009_vid__5601__1341__13862__515__866.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,37:14.5,MC6_5
3566,MC6_5__0009_vid__5604__563__13863__420__969.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,30:49.7,MC6_5
3567,MC6_5__0009_vid__5641__691__13913__204__874.mp4,t,Zack,3/5/19 12:00,MC6_5
3568,MC6_5__0009_vid__5661__1001__13948__409__453.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,33:35.2,MC6_5
3569,MC6_5__0009_vid__5917__669__14443__122__924.mp4,t,Zack,3/5/19 12:00,MC6_5
3570,MC6_5__0009_vid__5920__1493__14446__461__215.mp4,p,zack-Lenovo-ideapad-Y700-15ISK,41:09.3,MC6_5
3571,MC6_5__0009_vid__5936__860__14469__194__891.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,43:07.4,MC6_5
3572,MC6_5__0009_vid__5966__2254__14609__316__574.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,44:28.7,MC6_5
3573,MC6_5__0009_vid__5970__648__14628__798__309.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,37:44.1,MC6_5
3574,MC6_5__0009_vid__6047__1577__14836__629__562.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,44:20.6,MC6_5
3575,MC6_5__0009_vid__6143__1350__15046__619__743.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,33:30.0,MC6_5
3576,MC6_5__0009_vid__6175__1184__15151__586__762.mp4,m,Zack,3/5/19 12:00,MC6_5
3577,MC6_5__0009_vid__6200__1672__15193__504__887.mp4,m,Zack,3/5/19 12:00,MC6_5
3578,MC6_5__0009_vid__6214__1060__15202__568__846.mp4,m,Zack,3/5/19 12:00,MC6_5
3579,MC6_5__0009_vid__6245__647__15280__194__249.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,40:56.5,MC6_5
3580,MC6_5__0009_vid__6423__1246__15613__621__185.mp4,d,Zack,3/5/19 12:00,MC6_5
3581,MC6_5__0009_vid__6490__726__15725__431__906.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,41:20.8,MC6_5
3582,MC6_5__0009_vid__6508__1126__15753__430__816.mp4,m,Zack,3/5/19 12:00,MC6_5
3583,MC6_5__0009_vid__6561__571__15803__511__175.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,34:09.2,MC6_5
3584,MC6_5__0009_vid__6780__1680__16164__361__1043.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,36:25.5,MC6_5
3585,MC6_5__0009_vid__6959__794__16457__510__817.mp4,t,Zack,3/5/19 12:00,MC6_5
3586,MC6_5__0009_vid__6967__1642__16461__115__718.mp4,m,Zack,3/5/19 12:00,MC6_5
3587,MC6_5__0009_vid__7028__3765__16546__393__877.mp4,m,Zack,3/5/19 12:00,MC6_5
3588,MC6_5__0009_vid__7035__833__16547__111__1027.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,44:40.6,MC6_5
3589,MC6_5__0009_vid__7039__338__16547__588__1056.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,43:18.9,MC6_5
3590,MC6_5__0009_vid__7278__1604__16921__578__867.mp4,m,Zack,3/5/19 12:00,MC6_5
3591,MC6_5__0009_vid__7334__1091__16987__676__136.mp4,m,Zack,3/5/19 12:00,MC6_5
3592,MC6_5__0009_vid__7348__686__17028__125__385.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,39:44.7,MC6_5
3593,MC6_5__0009_vid__7417__808__17192__313__798.mp4,t,Zack,3/5/19 12:00,MC6_5
3594,MC6_5__0009_vid__7418__2584__17194__458__776.mp4,m,Zack,3/5/19 12:00,MC6_5
3595,MC6_5__0009_vid__7608__1400__17499__598__521.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,39:52.5,MC6_5
3596,MC6_5__0009_vid__7626__958__17551__720__534.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,42:30.8,MC6_5
3597,MC6_5__0009_vid__7643__830__17594__263__563.mp4,d,Zack,3/5/19 12:00,MC6_5
3598,MC6_5__0009_vid__7670__2517__17699__780__753.mp4,t,Zack,3/5/19 12:00,MC6_5
3599,MC6_5__0009_vid__7792__665__17867__322__1045.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,38:32.3,MC6_5
3600,MC6_5__0009_vid__7976__739__18189__503__1047.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,29:43.7,MC6_5
3601,MC6_5__0009_vid__8011__704__18311__604__764.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,30:05.9,MC6_5
3602,MC6_5__0009_vid__8057__565__18481__869__473.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,43:03.4,MC6_5
3603,MC6_5__0009_vid__8094__2647__18573__729__600.mp4,m,Zack,3/5/19 12:00,MC6_5
3604,MC6_5__0009_vid__8124__466__18655__857__175.mp4,t,zack-Lenovo-ideapad-Y700-15ISK,46:42.3,MC6_5
3605,MC6_5__0009_vid__8195__3227__18763__562__277.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,36:23.8,MC6_5
3606,MC6_5__0009_vid__8204__2753__18783__463__676.mp4,m,Zack,3/5/19 12:00,MC6_5
3607,MC6_5__0009_vid__8285__563__18887__341__876.mp4,t,Zack,3/5/19 12:00,MC6_5
3608,MC6_5__0009_vid__8617__775__19445__651__1019.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,37:00.5,MC6_5
3609,MC6_5__0009_vid__8625__1155__19463__731__841.mp4,m,Zack,3/5/19 12:00,MC6_5
3610,MC6_5__0009_vid__8641__647__19513__480__592.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,31:44.8,MC6_5
3611,MC6_5__0009_vid__8791__1202__19899__606__541.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,36:34.0,MC6_5
3612,MC6_5__0009_vid__8880__1433__20116__386__903.mp4,m,Zack,3/5/19 12:00,MC6_5
3613,MC6_5__0009_vid__8899__515__20173__398__240.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,38:00.8,MC6_5
3614,MC6_5__0009_vid__9163__573__20833__133__157.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,41:17.4,MC6_5
3615,MC6_5__0009_vid__9276__1241__21133__171__820.mp4,t,Zack,3/5/19 12:00,MC6_5
3616,MC6_5__0009_vid__9457__618__21654__623__684.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,38:48.4,MC6_5
3617,MC6_5__0009_vid__9483__1178__21689__117__292.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,32:13.5,MC6_5
3618,MC6_5__0009_vid__9538__1620__21779__161__529.mp4,m,Zack,3/5/19 12:00,MC6_5
3619,MC6_5__0009_vid__9768__972__22065__184__509.mp4,m,Zack,3/5/19 12:00,MC6_5
3620,MC6_5__0009_vid__9785__623__22099__317__344.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,30:35.9,MC6_5
3621,MC6_5__0009_vid__9816__602__22134__202__754.mp4,t,Zack,3/5/19 12:00,MC6_5
3622,MC6_5__0009_vid__10082__754__22401__585__1038.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,39:32.6,MC6_5
3623,MC6_5__0009_vid__10093__865__22407__253__806.mp4,t,Zack,3/5/19 12:00,MC6_5
3624,MC6_5__0009_vid__10125__966__22436__276__919.mp4,m,Zack,3/5/19 12:00,MC6_5
3625,MC6_5__0009_vid__10145__90__22453__777__669.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,40:18.0,MC6_5
3626,MC6_5__0009_vid__10206__568__22528__523__914.mp4,d,zack-Lenovo-ideapad-Y700-15ISK,37:51.6,MC6_5
3627,MC6_5__0009_vid__10238__2058__22549__434__890.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,45:47.7,MC6_5
3628,MC6_5__0009_vid__10393__4949__22687__460__577.mp4,m,Zack,3/5/19 12:00,MC6_5
3629,MC6_5__0009_vid__10591__864__22926__175__129.mp4,t,Zack,3/5/19 12:00,MC6_5
3630,MC6_5__0009_vid__10629__522__22985__470__517.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,31:49.4,MC6_5
3631,MC6_5__0009_vid__10654__859__23009__306__355.mp4,o,zack-Lenovo-ideapad-Y700-15ISK,39:10.2,MC6_5
3632,MC6_5__0009_vid__10668__780__23015__470__834.mp4,m,Zack,3/5/19 12:00,MC6_5
3633,MC6_5__0009_vid__10676__1845__23026__810__321.mp4,m,Zack,3/5/19 12:00,MC6_5
3634,MC6_5__0009_vid__10778__2188__23174__443__693.mp4,m,Zack,3/5/19 12:00,MC6_5
3635,MC6_5__0009_vid__10816__1078__23249__753__544.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,45:07.3,MC6_5
3636,MC6_5__0009_vid__10951__1580__23426__279__543.mp4,m,Zack,3/5/19 12:00,MC6_5
3637,MC6_5__0009_vid__10976__1597__23478__403__537.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,36:29.6,MC6_5
3638,MC6_5__0009_vid__10996__1002__23515__589__1046.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,38:40.2,MC6_5
3639,MC6_5__0009_vid__11012__558__23539__684__905.mp4,d,Zack,3/5/19 12:00,MC6_5
3640,MC6_5__0009_vid__11021__1210__23547__481__648.mp4,t,Zack,3/5/19 12:00,MC6_5
3641,MC6_5__0009_vid__11023__1045__23548__626__353.mp4,d,Zack,3/5/19 12:00,MC6_5
3642,MC6_5__0009_vid__11270__1634__23944__529__770.mp4,m,Zack,3/5/19 12:00,MC6_5
3643,MC6_5__0009_vid__11433__679__24327__699__278.mp4,d,Zack,3/5/19 12:00,MC6_5
3644,MC6_5__0009_vid__11639__1738__24695__292__1030.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,40:13.5,MC6_5
3645,MC6_5__0009_vid__11907__1550__25065__338__371.mp4,m,zack-Lenovo-ideapad-Y700-15ISK,39:27.6,MC6_5
3646,MC6_5__0009_vid__11985__505__25183__629__816.mp4,t,Zack,3/5/19 12:00,MC6_5
3647,MC6_5__0009_vid__12054__939__25309__214__837.mp4,d,Zack,3/5/19 12:00,MC6_5
3648,MC6_5__0009_vid__12153__929__25572__275__519.mp4,c,zack-Lenovo-ideapad-Y700-15ISK,44:33.0,MC6_5
3649,MC6_5__0009_vid__12165__900__25597__184__1033.mp4,x,zack-Lenovo-ideapad-Y700-15ISK,35:19.2,MC6_5
3650,MC6_5__0009_vid__12191__520__25678__419__397.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,37:18.8,MC6_5
3651,MC6_5__0009_vid__12214__792__25730__511__861.mp4,f,zack-Lenovo-ideapad-Y700-15ISK,40:27.8,MC6_5
3652,MC6_5__0009_vid__12226__941__25754__303__359.mp4,t,Zack,3/5/19 12:00,MC6_5
3653,MC6_5__0009_vid__12233__984__25771__267__866.mp4,d,Zack,3/5/19 12:00,MC6_5
